Barcode,Name, RSP ,Price
708002400612,FAITHINNATURE SHAMPOO - JOJOBA 400ML : 40061, 38.00 , 30.40 
708002400414,FAITHINNATURE SHAMPOO - LAVENDER & GERANIUM 400ML : 40041, 38.00 , 30.40 
708002405914,FAITHINNATURE SHAMPOO - LEMON & TEA TREE 400ML : 40591, 38.00 , 30.40 
708002400117,FAITHINNATURE SHAMPOO - ROSEMARY 400ML : 40011, 38.00 , 30.40 
708002400216,FAITHINNATURE SHAMPOO - SEAWEED & CITRUS 400ML : 40021, 38.00 , 30.40 
708002400711,FAITHINNATURE SHAMPOO - TEA TREE 400ML : 40071, 38.00 , 30.40 
708002400520,FAITHINNATURE CONDITIONER - ALOE VERA 400ML : 40052, 38.00 , 30.40 
708002405327,FAITHINNATURE CONDITIONER - AVOCADO 400ML : 40532, 38.00 , 30.40 
708002406126,FAITHINNATURE CONDITIONER - BLUEBERRY 400ML : 40612, 38.00 , 30.40 
708002400322,FAITHINNATURE CONDITIONER - COCONUT 400ML : 40032, 38.00 , 30.40 
708002405723,FAITHINNATURE CONDITIONER - DRAGONFRUIT 400ML : 40572, 38.00 , 30.40 
708002401923,FAITHINNATURE CONDITIONER - FRAGRANCEFREE 400ML : 40192, 38.00 , 30.40 
708002401626,FAITHINNATURE CONDITIONER - GRAPEFRUIT & ORANGE 400ML :40162, 38.00 , 30.40 
708002400629,FAITHINNATURE CONDITIONER - JOJOBA 400ML : 40062, 38.00 , 30.40 
708002400421,FAITHINNATURE CONDITIONER - LAVENDER & GERANIUM 400ML :40042, 38.00 , 30.40 
708002405921,FAITHINNATURE CONDITIONER - LEMON & TEA TREE 400ML : 40592, 38.00 , 30.40 
708002400124,FAITHINNATURE CONDITIONER - ROSEMARY 400ML : 40012, 38.00 , 30.40 
708002400223,FAITHINNATURE CONDITIONER - SEAWEED & CITRUS 400ML : 40022, 38.00 , 30.40 
708002410727,FAITHINNATURE CONDITIONER - TEA TREE 400ML : 41072, 38.00 , 30.40 
708002400537,FAITHINNATURE BODY WASH - ALOE VERA 400ML : 40053, 38.00 , 30.40 
708002405372,FAITHINNATURE BODY WASH - AVOCADO 400ML : 40537, 38.00 , 30.40 
708002404672,FAITHINNATURE BODY WASH - BLUE CEDAR 400ML : 40467, 38.00 , 30.40 
708002400377,FAITHINNATURE BODY WASH - COCONUT 400ML : 40037, 38.00 , 30.40 
708002405778,FAITHINNATURE BODY WASH - DRAGONFRUIT 400ML : 40577, 38.00 , 30.40 
708002401978,FAITHINNATURE BODY WASH - FRAGRANCEFREE  400ML : 40197, 38.00 , 30.40 
708002401671,FAITHINNATURE BODY WASH - GRAPEFRUIT & ORANGE 400ML : 40167, 38.00 , 30.40 
708002400674,FAITHINNATURE BODY WASH - JOJOBA 400ML : 40067, 38.00 , 30.40 
708002400438,FAITHINNATURE BODY WASH - LAVENDER & GERANIUM  400ML : 40043, 38.00 , 30.40 
708002405976,FAITHINNATURE BODY WASH - LEMON & TEA TREE 400ML : 40597, 38.00 , 30.40 
708002400230,FAITHINNATURE BODY WASH - SEAWEED & CITRUS 400ML : 40023, 38.00 , 30.40 
708002400735,FAITHINNATURE BODY WASH - TEA TREE  400ML : 40073, 38.00 , 30.40 
708002400599,FAITHINNATURE HAND WASH - ALOE VERA & TEA TREE 400ML : 40059, 30.00 , 24.00 
708002400391,FAITHINNATURE HAND WASH - COCONUT 400ML : 40039, 30.00 , 24.00 
708002405792,FAITHINNATURE HAND WASH - DRAGONFRUIT  400ML : 30579, 30.00 , 24.00 
708002401695,FAITHINNATURE HAND WASH - GRAPEFRUIT & ORANGE 400ML : 40169, 30.00 , 24.00 
708002400490,FAITHINNATURE HAND WASH - LAVENDER & GERANIUM 400ML : 40049, 30.00 , 24.00 
708002300295,FAITHINNATURE HAND WASH - SEAWEED & CITRUS  300ML : 30029, 30.00 , 24.00 
708002100741,FAITHINNATURE SOAP - ALOE VERA 100GM : 10074, 15.00 , 12.00 
708002304668,FAITHINNATURE SOAP - BLUE CEDAR 100GM : 30466, 15.00 , 12.00 
708002300363,FAITHINNATURE SOAP - COCONUT 100GM : 30036, 15.00 , 12.00 
5013575111182,FAITHINNATURE SOAP - FRAGRANCEFREE 100GM : 511118, 15.00 , 12.00 
708002301667,FAITHINNATURE SOAP - GRAPEFRUIT 100GM : 30166, 15.00 , 12.00 
708002101168,FAITHINNATURE SOAP - HEMP 100GM : 10116, 15.00 , 12.00 
5013575111137,FAITHINNATURE SOAP - LAVENDER 100GM : 511113, 15.00 , 12.00 
5013575111113,FAITHINNATURE SOAP - ORANGE 100GM : 511111, 15.00 , 12.00 
5013575111120,FAITHINNATURE SOAP - ROSEMARY 100GM : 511112, 15.00 , 12.00 
708002100543,FAITHINNATURE SOAP - TEA TREE 100GM : 10054, 15.00 , 12.00 
810011080171,FIRST AID CLEAR STRIP BANDAGES 30'S -19MM X 76MM:08017, 15.00 , 12.00 
810011080188,FIRST AID SHEER STRIP BANDAGES 40'S-19MM X 76MM:08018, 12.00 , 9.60 
810011080195,FIRST AID SHEER STRIP BANDAGES ASSORTED 100'S:08019, 17.00 , 13.60 
810011080201,FIRST AID FLEXIBLE FABRIC BANDAGES ASSORTED 30'S:08020, 17.00 , 13.60 
810011080218,FIRST AID FLEXIBLE FABRIC BANDAGES 20'S - 38MM X 76MM:08021, 15.00 , 12.00 
810011080225,FIRST AID VARIETY PACK BANDAGES ASSORTED 30'S:08022, 15.00 , 12.00 
810011080232,FIRST AID TOUGH FABRIC STRIP BANDAGES 20'S -25MM76MM:08023, 15.00 , 12.00 
810011080249,FIRST AID NEON PLASTIC BANDAGES 50'S -19MM X 76MM:08024, 15.00 , 12.00 
810011080317,FIRST AID SHEER ADHESIVE PAD BANDAGES 10'S -76MMX102MM:08031, 21.00 , 16.80 
810011080324,FIRST AID SENSITIVE BANDAGES ASSORTED 30'S:08032, 20.00 , 16.00 
810011080331,FIRST AID SENS HYPOALLERGENIC BANDAGES 30'S -25MMX76MM:08033, 20.00 , 16.00 
810011080348,FIRST AID CLEAR WATER PROOF BANDAGES ASSORTED 100'S:08034, 38.00 , 30.40 
810011080355,FIRST AID ELASTIC EXTRA FLEXIBLE BANDAGES ASSTD 100'S:08035, 20.00 , 16.00 
810011080362,FIRST AID STERILE BANDAGES -KIDS 30'S -19MM X 76MM:08036, 15.00 , 12.00 
810011080379,FIRST AID BLUEMETAL DETECTABLE BANDAGES 30'S-25MMX76MM:08037, 15.00 , 12.00 
810011081567,FIRST AID BLISTER PLASTER ASSORTED 10'S : 08156, 38.00 , 30.40 
810011081550,FIRST AID BLISTER PLASTER 5'S 44MM X 69MM : 08155, 24.00 , 19.20 
810011086166,FIRST AID ZINC OXIDE TAPE 5M X 1.25CM 1 ROLL : 08616, 6.00 , 4.80 
810011086173,FIRST AID ZINC OXIDE TAPE 5M X 2.5CM 1 ROLL : 08617, 7.50 , 6.00 
810011082342,FITNESS BULL XTRA BCAA 90CAPS : 08234, 95.00 , 76.00 
810011082366,FITNESS BULL LEAN FORMULA 60SOFTGELS : 08236, 89.00 , 71.20 
61998015780,FLORA CIRCU VEIN 60 CAPS:1578, 169.00 , 135.20 
61998014691,FLORA GINGO BILOBA 60MG 60CAPS:1469, 98.00 , 78.40 
818423020495,FOLIGAIN STIMULATING SHMPOO FOR THINING HAIR-MEN 236ML:02049, 139.00 , 111.20 
818423020310,FOLIGAIN STIMULATNG SHAMPOFOR THINING HAIR-WOMEN 236ML:02031, 139.00 , 111.20 
818423020297,FOLIGAIN INTENSIVE TREATMENT FOR THINING HAIR-MEN 59ML:02029, 175.00 , 140.00 
818423020334,FOLIGAIN INTENSIVE TREATMENT FR THINING HAIR-WMEN 59ML:02033, 175.00 , 140.00 
818423020280,FOLIGAIN STIMULATNG SUPPL FOR THINING HAIR M&W 120CAPS:02028, 245.00 , 196.00 
818423020273,FOLIGAIN COLOR RESCUE SUPPL FOR GRAYNG HAIR M&W 60CAPS:02027, 159.00 , 127.20 
818423028989,FOLIGAIN STIMULATNG SUPPL FOR THINING HAIR M&W 60 CAPS:02898, 139.00 , 111.20 
811079030054,FOLIGAIN MENS TRIPLE ACTION HAIR CARE SYSTEM - KIT : 3005, 249.00 , 199.20 
818423029207,FOLIGAIN HAIR AND SCALP ROLLER 540 TITA NEEDLES 0.25MM: 2920, 85.00 , 68.00 
8414603591308,FORAMEN ADULT T/B DUAL FLEXITIP MEDIUM:591308, 12.00 , 9.60 
8414603569307,FORAMEN ADULT T/B DUAL FLEXITIP SOFT:569307, 12.00 , 9.60 
8414600350922,FORAMEN PHARMA LINE ORTHODONTIC T/B:350922, 15.00 , 12.00 
8414603582306,FORAMEN ADULT T/B TRAVELER+5ML DENTAL CREAM:582306, 15.00 , 12.00 
8414600353336,FORAMEN ADULT T/B F-CLINIC EXTRA SOFT:353336, 10.00 , 8.00 
8414600352438,FORAMEN JUNIOR ANIMALS +DIGITAL WATCH:352438-DW, 15.00 , 12.00 
8414600357031,FORAMEN ADULT T/B EXPERT 3SOFT (2X1):357031, 15.00 , 12.00 
8414600131217,FORAMEN JUNIOR TOOTHPASTE 50 ML:131217, 15.00 , 12.00 
8414600353435,FORAMEN ADULT T/B NEW ADAPTASOFT.WHITENING:353435, 15.00 , 12.00 
8414600351738,FORAMEN ADULT T/B CLINIC 92SOFT (2X1):351738/517315, 12.00 , 9.60 
8414600353732,FORAMEN ADULT T/B EXPERT 3SOFT:353732, 10.00 , 8.00 
8414603576305,FORAMEN NEW BABY T/B+SAFETY RING:576305, 15.00 , 12.00 
8414600351837,FORAMEN ADULT T/B CLINIC 92MEDIUM (2X1):351837, 12.00 , 9.60 
8414600356832,FORAMEN ADULT T/B F-6 MAXI MEDIUM:356832, 12.00 , 9.60 
8414600357131,FORAMEN ADULT T/B EXPERT 3MEDIUM (2X1):357131, 15.00 , 12.00 
8414600355538,FORAMEN ADULT T/B EXPERT PROSOFT:355538, 12.00 , 9.60 
8414600350830,FORAMEN INFANT EXTRA SOFT+DIGITAL WATCH:350830-DW, 15.00 , 12.00 
8414600131910,FORAMEN HERBAL ALOE TOOTHPASTE 75ML:131910, 19.00 , 15.20 
8414600356733,FORAMEN ADULT T/B F-6 MAXISOFT:356733, 12.00 , 9.60 
8414600353534,FORAMEN ADULT T/B NEW ADAPTAMEDIUM WHITENING:353534, 15.00 , 12.00 
8414600353831,FORAMEN ADULT T/B EXPERT 3MEDIUM:353831, 10.00 , 8.00 
8414600130210,FORAMEN WHITENING TOOTHPASTE 75ML:130210, 19.00 , 15.20 
8414600350434,FORAMEN ADULT ORTHODONTICS T/B:350434 (504), 10.00 , 8.00 
8414600355637,FORAMEN ADULT T/B EXPERT PROMEDIUM:355637, 12.00 , 9.60 
8414600442238,FORAMEN WAXED MINT DENTAL FLOSS 50 M:442238, 15.00 , 12.00 
8414600353930,FORAMEN ADULT T/B EXPERT 3HARD:353930, 10.00 , 8.00 
8414600200913,FORAMEN HERBAL ALOE MOUTHWASH 500 ML:200913, 30.00 , 24.00 
8414600442139,FORAMEN DENTAL FLOSS.TAPE 25 M:442139, 15.00 , 12.00 
8414600355231,FORAMEN INFANTIL EXTRA SOFT:355231, 10.00 , 8.00 
8414600351936,FORAMEN ADULT T/B CLINIC 92HARD:351936, 8.00 , 6.40 
8414600130319,FORAMEN TOOTHPASTE SENSITIVE75 ML:130319, 19.00 , 15.20 
8414600442337,FORAMEN DENTAL SUPER FLOSS  25 M:442337, 15.00 , 12.00 
8414600353633,FORAMEN TOOTHBRUSH NEW ADAPTAHARD WHITENING:353633, 15.00 , 12.00 
8414600201514,FORAMEN PROTECTION MOUTHWASH 500ML:201514, 25.00 , 20.00 
8414604445303,FORAMEN INTERDENTAL BRUSH STRAIGHT EXTRA THIN:445303, 25.00 , 20.00 
8414600130111,FORAMEN MINT TOOTHPASTE  75 ML:130111, 19.00 , 15.20 
8414600201316,FORAMEN SENSITIVE TEETH MOUTHWASH 500ML:201316, 25.00 , 20.00 
8414603577302,FORAMEN WHITENING FILAMENTS T/B :577302, 15.00 , 12.00 
8414602021103,FORAMEN ANTI-PLAQUE MOUTHWASH 500ML:21103, 25.00 , 20.00 
8414600131514,FORAMEN 2 IN 1 JUNIOR 100 ML:131514, 18.00 , 14.40 
8414600443334,FORAMEN INTERDENTAL BRUSH CURVE MEDIUM:443334, 25.00 , 20.00 
8414600443136,FORAMEN INTERDENTAL BRUSH CURVE EXTRA THIN:443136, 25.00 , 20.00 
8414603550305,FORAMEN X-TREME JUNIOR T/B MEDIUM:550305, 10.00 , 8.00 
8414604447307,FORAMEN INTERDENTAL BRUSH STRAIGHT MEDIUM:447307, 25.00 , 20.00 
8414604448304,FORAMEN INTERDENTAL BRUSH STRAIGHT CONICAL:448304, 25.00 , 20.00 
8414600443235,FORAMEN INTERDENTAL BRUSH CURVE THIN:443235, 25.00 , 20.00 
8414600358133,FORAMEN ADULT T/B TRAVEL MAX3 IN 1:358133, 18.00 , 14.40 
8414600443433,FORAMEN INTERDENTAL BRUSH CURVE CONICAL:443433, 25.00 , 20.00 
8414600130715,FORAMEN 2 IN 1 WHITENING 100ML:130715, 18.00 , 14.40 
8414600132511,FORAMEN 2 IN 1 HERBAL ALOE100 ML :132511, 18.00 , 14.40 
8414600359239,FORAMEN JUNIOR LED DIDACTICTOOTHBRUSH:592305, 25.00 , 20.00 
8414601327107,FORAMEN TOOTHPASTE GEL FRESH 75ML : 327107, 19.00 , 15.20 
8414600359932,FORAMEN DENTURE BRUSH:359932, 20.00 , 16.00 
8414604454305,FORAMEN DENTAL FLOSS THREADER : 454305, 10.00 , 8.00 
8414600441910,FORAMEN DENTURE CLEANSING TABLETS 30'S TABS : 441910, 48.00 , 38.40 
8414604449301,FORAMEN FRESH BREATH SPRAY ALCOHOF FREE 6 ML : 449301, 24.00 , 19.20 
8414600441811,FORAMEN FIX DENTURE ADHESIVE CREAM 40G : 441811, 48.00 , 38.40 
8414600201910,FORAMEN CLOREXHIDINE MOUTHWASH 250ML : 201910, 29.00 , 23.20 
8414601349109,FORAMEN CHARCOAL TOOTHPASTE 75ML : 349109, 19.00 , 15.20 
8414601339100,FORAMEN BABY TEETHING GEL 30ML : 339100, 20.00 , 16.00 
8414603601304,FORAMEN CHARCOAL BRUSH : 601304, 14.00 , 11.20 
751063997539,GAIA HERBS MACA ROOT 60 caps: 99753, 115.00 , 92.00 
751063996211,GAIA HERBS NATURAL LAXATIVE 90 tabs: 99621, 125.00 , 100.00 
751063144308,GAIA HERBS VITEX BERRY WOMENS HEALTH SUPPORT 60 caps: 14430, 115.00 , 92.00 
751063996198,GAIA HERBS GAS & BLOATING 50 caps: 99619, 159.00 , 127.20 
751063402606,GAIA HERBS FENUGREEK SEED 60 caps: 40260, 169.00 , 135.20 
751063800020,GAIA HERBS BRONCHIAL WELLNESS HERBAL SYRUP 5.4 oz: 80002, 109.00 , 87.20 
751063145701,GAIA HERBS KIDS BLACK ELDERBERRY SYRUP 3 oz: 14570, 98.00 , 78.40 
751063399708,GAIA HERBS HEALTHY VISION CAPS 60'S : 39970, 219.00 , 175.20 
751063402200,GAIA HERBS LACTATION SUPPORT CAPS 60'S : 40220, 199.00 , 159.20 
751063146029,GAIA HERBS LIVER CLEANSE CAPS 60'S : 14602, 215.00 , 172.00 
751063402804,GAIA HERBS PROSTATE HEALTH CAPS 60'S : 40280, 225.00 , 180.00 
751063403405,GAIA HERBS STRESS RESPONSE CAPS 30'S : 40340, 132.00 , 105.60 
658010120630,GOL SPORT CERTIFIED GRASS FED WHEY VANILLA 652G : 2063, 286.00 , 228.80 
658010120623,GOL SPORT CERTIFIED GRASS FED WHEY CHOCOLATE 672G : 2062, 286.00 , 228.80 
658010118279,GOL DR FORMULATED PROBIOTICS ONCE DAILY 30 VEG CA: 1827, 183.00 , 146.40 
658010118293,GOL DR FORMULATED PROBIOTICS ONCE DAILY MENS 30 C: 1829, 240.00 , 192.00 
658010119412,GOL SPORT ORG. PLANT BASED PROTEIN CHOCOLATE 29.6oz: 1941, 332.00 , 265.60 
658010113687,GOL VITAMIN CODE MENS MULTI 120'S:1368, 288.00 , 230.40 
658010117678,GOL MYKIND ORGANICS MENS ONCE DAILY 60'S:1767, 286.00 , 228.80 
658010117777,GOL MYKIND ORGANICS WOMENS 40+ MULTI 60'S:1777, 286.00 , 228.80 
658010115940,GOL RAW ORGANIC PROTEIN CHOCOLATE 650 GM POWDER:1594, 270.00 , 216.00 
658010117685,GOL MYKIND ORGANICS MENS 40+ MULTI 60'S:1768, 286.00 , 228.80 
658010113663,GOL VITAMIN CODE WOMENS MULTI 120'S:1366, 288.00 , 230.40 
658010117760,GOL MYKIND ORGANICS WOMENS ONCE DAILY 60'S:1776, 286.00 , 228.80 
658010117739,GOL MYKIND ORGANICS WOMENS MULTI 60'S:1773, 286.00 , 228.80 
658010116039,GOL RAW ORGANIC PROTEIN VANILLA 631 GM POWDER:1603, 270.00 , 216.00 
658010113366,GOL PRIMAL DEFENSE ULTRA 60'S:1336, 250.00 , 200.00 
658010118422,GOL DR FORMULATED PROBIOTICS ORGANIC KIDS+ 30CH : 1842/2119, 137.00 , 109.60 
658010119436,GOL SPORT ORG. PLANT BASED PROTEIN VANILLA 28.4oz: 1943, 332.00 , 265.60 
658010113816,GOL VITAMIN CODE VITAMIN C 60'S:1381, 127.00 , 101.60 
658010117647,GOL MYKIND ORGANICS MENS MULTI 60'S:1764, 286.00 , 228.80 
658010119061,GOL SPORT ORG. PROTEIN BAR PEANUT BUTTER CHOCO 12ct 75g:1906, 235.00 , 188.00 
658010114158,GOL RAW ORGANIC PROTEIN 622 GM:1415, 253.00 , 202.40 
658010113809,GOL VITAMIN CODE B COMPLEX 60'S:1380, 144.00 , 115.20 
658010118026,GOL ORGANIC PLANT PROTEIN VANILLA 9 OZ:1802, 169.00 , 135.20 
658010118439,GOL DR FORMULATED ENZYMES ORGANIC DIGEST + 90 CHE: 1843, 183.00 , 146.40 
658010115926,GOL RAW COQ-10 200 MG 60 CAPS:1592, 316.00 , 252.80 
658010120135,GOL MYKIND ORGANICS PLANT COLLAGEN BUILDER 60's TABS : 2013, 206.00 , 164.80 
658010118569,GOL MYKIND ORGANICS PRENATAL ONCE DAILY 30TAB: 1856, 247.00 , 197.60 
658010116930,GOL RAW ORGANIC MEAL VANILLA 16.7OZ:1693, 194.00 , 155.20 
658010117609,GOL KIND ORGANICS PLANT CALCIUM 90'S:1760, 224.00 , 179.20 
658010113762,GOL VITAMIN CODE IRON 30 CAPS:1376, 98.00 , 78.40 
658010118033,GOL ORGANIC PLANT PROTEIN CHOCOLATE 9 OZ:1803, 169.00 , 135.20 
658010113915,GOL VITAMIN CODE RAW CALCIUM 60'S VCAPS : 1391, 190.00 , 152.00 
658010118408,GOL DR FORMULATED ORGANIC FIBER UNFLAVORED 6.8O: 1840, 114.00 , 91.20 
658010118613,GOL MYKIND ORGANICS 2000 IU VEGAN D3 (RAS-LEM)30TAB:1861, 106.00 , 84.80 
658010115612,GOL RAW ENZYMES MEN 90'S CAPSULE:1561, 286.00 , 228.80 
658010115858,GOL IMMUNE BALANCE SINUS 60'S:1585, 160.00 , 128.00 
658010115636,GOL RAW ENZYMES WOMEN 90 CAPS:1563, 286.00 , 228.80 
658010118507,GOL MYKIND ORGANICS B-COMPLEX30 VEG TAB: 1850, 190.00 , 152.00 
658010118415,GOL DR FORMULATED ORGANIC FIBER CITRUS 7.9OZ: 1841, 114.00 , 91.20 
658010114226,GOL RAW CLEANSE SYSTEM:1422, 288.00 , 230.40 
658010116947,GOL RAW ORGANIC MEAL VANILLA CHAI 16OZ:1694, 194.00 , 155.20 
658010114400,GOL VITAMIN CODE KIDS 60'S CHEWABLE BEAR:1440, 196.00 , 156.80 
658010116787,GOL RAW ORGANICS GROUND FLAX SEEDS 14 OZ:1678, 68.00 , 54.40 
658010114059,GOL PERFECT FOOD RAW GREEN SUPER FOOD 240 G:1405, 229.00 , 183.20 
658010119177,GOL ORG FIT WEIGHT LOSS BAR CHOCOLATE FUDGE 55G 12/CT: 1917, 248.00 , 198.40 
658010119153,GOL ORG FIT WEIGTLOSS BAR PEANUT BUTTER CHOCO 55G 12/CT:1915, 248.00 , 198.40 
5425018610907,GOL MINAMI ALGAE OMEGA3 VEGAN DHA BRAIN & EYE SUPP 60SG:1090, 276.00 , 220.80 
658010120036,GOL DR.FORMULATED PROBIOTICS ONCE DAILY PRENATAL 30CAPS:2003, 160.00 , 128.00 
658010122801,GOL DR.FORMULATED MAGNESIUM RASPBERRY LEMON 421.5G : 2280, 247.00 , 197.60 
658010121873,GOL MYKIND ORG HERBAL ASHWAGANDHA STRESS & MOOD 60VTABS:2187, 155.00 , 124.00 
658010122894,GOL MYKIND ORG EXTRA STRENGTH TURMERIC 120 VTABS : 2289, 399.00 , 319.20 
658010120425,GOL RAW ORGANIC FIT VANILLA 913G : 2042, 374.00 , 299.20 
658010123198,GOL MYKIND ORG HERBAL ELDERBERRY IMMUNE SYRUP 195ML : 2319, 205.00 , 164.00 
658010121903,GOL MYKIND ORG HERBAL EXTRA STRENGTH TURMERIC 60VTABS : 2190, 206.00 , 164.80 
4018674405034,GER DESK TOP UPP ARM BP MONITOR:405003, 225.00 , 180.00 
4018674405140,GER SMART UPPER ARM BP MONITOR : 405140, 200.00 , 160.00 
716237184825,GIOV 2 CHIC ULTRA -REPAIR BLACKMILK HAIR MASK 5 OZ:18482, 52.00 , 41.60 
716237182814,GIOV D:TOX SYSTEM PURIFYING FACIAL MASK 4.0OZ:18281, 68.00 , 54.40 
716237180520,GIOV SMOOTH AS SILK SHAMPOO 2OZ :18052, 14.00 , 11.20 
716237180407,GIOV TEA TREE TRIPLE TREAT SHAMPOO 2OZ:18040, 14.00 , 11.20 
716237180414,GIOV SMOOTH AS SILK CONDITIONER 2OZ:18041, 14.00 , 11.20 
716237180445,GIOV 50/50 BALANCED CONDITIONER 2OZ:18044, 14.00 , 11.20 
716237180421,GIOV TEA TREE TRIPLE TREAT CONDITIONER 2OZ:18042, 14.00 , 11.20 
716237180438,GIOV DIRECT LEAVE IN TREATMENTCONDITIONER 2OZ:18043, 14.00 , 11.20 
716237180469,GIOV L.A. NATURAL STYLING GEL2OZ:18046, 15.00 , 12.00 
716237184559,GIOV 2CHIC TANG&PAPAYA ULTRA-VOLUME SHAMPOO 1.5 OZ T:18455, 19.00 , 15.20 
716237184566,GIOV 2CHIC TANG&PAPAYA ULTRA-VOLUME CONDITIONER 1.5 :18456, 19.00 , 15.20 
716237180513,GIOV L.A. HOLD HAIR SPRAY 2.2OZ:18051, 19.00 , 15.20 
716237185068,GIOV 2CHIC�ULTRA-LUXURIOUS SILKEN HAIR SERUM 2.75OZ:18506, 43.81 , 35.05 
716237185419,GIOV 2CHIC�ULTRA-REVIVE ANTI-FRIZZ HAIR SERUM 2.75OZ:18541, 49.00 , 39.20 
716237184030,GIOV 2CHIC AVO&OLIVE ULTR-MOIST SP POTION 2.75OZ:18403/18578, 54.00 , 43.20 
716237110084,GIOV L.A. HOLD HAIR SPRAY 5.0OZ:11008, 54.00 , 43.20 
716237184856,GIOV 2 CHIC ULTRA -REPAIR BLACKSUPERPOTION� 2.75 OZ:18485, 50.00 , 40.00 
716237180537,GIOV SMOOTH AS SILK SHAMPOO 8.5OZ:18053, 54.00 , 43.20 
716237130082,GIOV TEA TREE TRIPLE TREAT SHAMPOO 8.5OZ:13008, 54.00 , 43.20 
716237060082,GIOV NUTRAFIX HAIR RECONSTRUCTOR 6.8OZ:06008, 54.00 , 43.20 
716237030085,GIOV 50/50 BALANCED SHAMPOO 8.5OZ:03008, 54.00 , 43.20 
716237120083,GIOV NATURAL MOUSSE HAIR STYLING FOAM 8.5OZ:12008, 54.00 , 43.20 
716237181718,GIOV ROOT 66 MAX VOLUME SHAMPOO 8.5OZ:18171, 54.00 , 43.20 
716237040084,GIOV 50/50 BALANCED CONDITIONER 8.5OZ:04008, 54.00 , 43.20 
716237070081,GIOV DIRECT LEAVE IN TREATMENTCONDITIONER 8.5OZ:07008, 54.00 , 43.20 
716237181725,GIOV ROOT 66 MAX VOLUME CONDITIONER 8.5OZ:18172, 54.00 , 43.20 
716237150080,GIOV TEA TREE TRIPLE TREAT CONDITIONER 8.5OZ:15008, 54.00 , 43.20 
716237180339,GIOV ROOT 66 MAX VOLUME ROOT LIFTING SPRAY 8.5OZ:18033, 54.00 , 43.20 
716237183590,GIOV 2CHIC KERATIN&ARGAN ULTRA-SLEEK SHAMPOO 8.05OZ:18359, 54.00 , 43.20 
716237184009,GIOV 2CHIC AVO&OLIVE ULTRA-MOIST SHAMPOO 8.5OZ:18400, 54.00 , 43.20 
716237183606,GIOV 2CHIC KERATIN&ARGAN ULTRA-SLEEK CONDITIONER 8.0:18360, 54.00 , 43.20 
716237100085,GIOV L.A. NATURAL STYLING GEL6.8OZ:10008, 59.00 , 47.20 
716237184016,GIOV 2CHIC AVO&OLIVE ULTRA-MOIST CONDITIONER 8.5OZ:18401, 54.00 , 43.20 
716237184467,GIOV 2CHIC TANG&PAPAYA ULTRA-VOLUME SHAMPOO 8.5OZ:18446, 58.00 , 46.40 
716237184801,GIOV 2 CHIC ULTRA -REPAIR BLACKMILK SHAMPOO 8.5 OZ:18480, 54.00 , 43.20 
716237184023,GIOV 2CHIC AVO&OLIVE ULTRA-MOIST DEEP MOISTURE :18402, 58.00 , 46.40 
716237184818,GIOV 2 CHIC ULTRA -REPAIR BLACKMILK CONDITIONER 8.5 OZ:18481, 54.00 , 43.20 
716237184054,GIOV 2CHIC AVO&OLIVE ULTRA-MOIST LEAVE-IN CONDITIONR:18405, 54.00 , 43.20 
716237183613,GIOV 2CHIC KERATIN&ARGAN ULTRA-SLEEK LEAVE-IN CONDITNR:18361, 58.00 , 46.40 
716237184474,GIOV 2CHIC TANG&PAPAYA ULTRA-VOLUME CONDITIONER 8.5O:18447, 58.00 , 46.40 
716237185006,GIOV 2CHIC� ULTRA-LUXURIOUS SHAMPOO 8.5OZ :18500, 54.00 , 43.20 
716237185365,GIOV 2CHIC� ULTRA-REVIVE SHAMPOO 8.05OZ :18536, 54.00 , 43.20 
716237185013,GIOV 2CHIC� ULTRA-LUXURIOUS CONDITIONER 8.5OZ :18501, 54.00 , 43.20 
716237184832,GIOV 2 CHIC ULTRA -REPAIR ELIXLEAVE CONDITIONING 4 OZ:18483, 58.00 , 46.40 
716237184481,GIOV 2CHIC TANG&PAPAYA ULTRA-VOLUME LEAVE-IN CONDITINR:18448, 58.00 , 46.40 
716237185372,GIOV 2CHIC� ULTRA-REVIVE CONDITIONER 8.05OZ : 18537, 54.00 , 43.20 
716237050083,GIOV MORE BODY HAIR THICKENERSTYLING GEL 6.8OZ:05008, 59.00 , 47.20 
716237184504,GIOV 2CHIC TANG&PAPAYA ULTRA-VOLUME FOAM STYLING MOU:18450, 58.00 , 46.40 
716237185037,GIOV 2CHIC� LEAVE-IN CONDITION& STYLING ELIXIR 4OZ :18503, 58.00 , 46.40 
716237185396,GIOV 2CHIC� LEAVE-IN CONDITION & STYLING ELIXIR 4OZ :18539, 58.00 , 46.40 
716237180179,GIOV MAGNETIC FORCE STYLING WAX 2OZ:18017, 65.00 , 52.00 
716237182791,GIOV D:TOX SYSTEM PURIFYING FACIAL CLEANSER (STEP 1):18279, 68.00 , 54.40 
716237180346,GIOV STYLING GLUE CUSTOM HAIRMODELER 2OZ:18034, 65.00 , 52.00 
716237182807,GIOV D:TOX SYSTEM PURIFYING FACIAL SCRUB (STEP 2) 4.:18280, 68.00 , 54.40 
716237182821,GIOV D:TOX SYSTEM REPLENISHING FACIAL MOISTURIZER (S:18282, 68.00 , 54.40 
716237180261,GIOV STRAIGHT FAST HAIR STRAIGHTENING ELIXER 6.8OZ:18026, 74.00 , 59.20 
